,realtime_start,date,value
1720,1999-10-29 00:00:00,1990-07-01 00:00:00,5844.9
1721,2003-12-10 00:00:00,1990-07-01 00:00:00,5849.4
1722,2009-07-31 00:00:00,1990-07-01 00:00:00,5850.6
1723,2013-07-31 00:00:00,1990-07-01 00:00:00,6029.5
1724,2017-10-27 00:00:00,1990-07-01 00:00:00,6029.504
1725,2018-07-27 00:00:00,1990-07-01 00:00:00,6015.116
1726,1991-12-04 00:00:00,1990-10-01 00:00:00,5557.5
1727,1992-07-30 00:00:00,1990-10-01 00:00:00,5561.3
1728,1993-08-31 00:00:00,1990-10-01 00:00:00,5597.9
1729,1996-01-19 00:00:00,1990-10-01 00:00:00,5781.5
1730,1997-05-07 00:00:00,1990-10-01 00:00:00,5781.7
1731,1999-10-28 00:00:00,1990-10-01 00:00:00,
1732,1999-10-29 00:00:00,1990-10-01 00:00:00,5847.3
1733,2003-12-10 00:00:00,1990-10-01 00:00:00,5848.8
1734,2009-07-31 00:00:00,1990-10-01 00:00:00,5846.0
1735,2013-07-31 00:00:00,1990-10-01 00:00:00,6023.3
1736,2017-10-27 00:00:00,1990-10-01 00:00:00,6023.332
1737,2018-07-27 00:00:00,1990-10-01 00:00:00,6004.733
1738,1991-12-04 00:00:00,1991-01-01 00:00:00,5589.0
1739,1992-07-30 00:00:00,1991-01-01 00:00:00,5585.8
1740,1993-08-31 00:00:00,1991-01-01 00:00:00,5631.7
1741,1994-07-29 00:00:00,1991-01-01 00:00:00,5636.8
1742,1996-01-19 00:00:00,1991-01-01 00:00:00,5822.1
1743,1997-05-07 00:00:00,1991-01-01 00:00:00,5821.9
1744,1999-10-28 00:00:00,1991-01-01 00:00:00,
1745,1999-10-29 00:00:00,1991-01-01 00:00:00,5886.3
1746,2003-12-10 00:00:00,1991-01-01 00:00:00,5888.0
1747,2009-07-31 00:00:00,1991-01-01 00:00:00,5880.2
1748,2013-07-31 00:00:00,1991-01-01 00:00:00,6054.8
1749,2014-07-30 00:00:00,1991-01-01 00:00:00,6054.9
1750,2017-10-27 00:00:00,1991-01-01 00:00:00,6054.867
1751,2018-07-27 00:00:00,1991-01-01 00:00:00,6035.178
1752,1991-12-04 00:00:00,1991-04-01 00:00:00,5652.6
1753,1992-07-30 00:00:00,1991-04-01 00:00:00,5657.6
1754,1993-08-31 00:00:00,1991-04-01 00:00:00,5697.7
1755,1994-07-29 00:00:00,1991-04-01 00:00:00,5705.9
1756,1996-01-19 00:00:00,1991-04-01 00:00:00,5892.3
1757,1997-05-07 00:00:00,1991-04-01 00:00:00,5892.5
1758,1999-10-28 00:00:00,1991-04-01 00:00:00,
1759,1999-10-29 00:00:00,1991-04-01 00:00:00,5962.0
1760,2003-12-10 00:00:00,1991-04-01 00:00:00,5964.3
1761,2009-07-31 00:00:00,1991-04-01 00:00:00,5962.0
1762,2013-07-31 00:00:00,1991-04-01 00:00:00,6143.6
1763,2017-10-27 00:00:00,1991-04-01 00:00:00,6143.612
1764,2018-07-27 00:00:00,1991-04-01 00:00:00,6126.862
1765,1991-12-04 00:00:00,1991-07-01 00:00:00,5707.4
1766,1991-12-20 00:00:00,1991-07-01 00:00:00,5709.2
1767,1992-07-30 00:00:00,1991-07-01 00:00:00,5713.1
1768,1993-08-31 00:00:00,1991-07-01 00:00:00,5758.6
1769,1994-07-29 00:00:00,1991-07-01 00:00:00,5759.9
1770,1996-01-19 00:00:00,1991-07-01 00:00:00,5950.0
1771,1997-05-07 00:00:00,1991-07-01 00:00:00,5950.2
1772,1999-10-28 00:00:00,1991-07-01 00:00:00,
1773,1999-10-29 00:00:00,1991-07-01 00:00:00,6015.9
1774,2003-12-10 00:00:00,1991-07-01 00:00:00,6035.6
1775,2009-07-31 00:00:00,1991-07-01 00:00:00,6033.7
1776,2013-07-31 00:00:00,1991-07-01 00:00:00,6218.4
1777,2017-10-27 00:00:00,1991-07-01 00:00:00,6218.425
1778,2018-07-27 00:00:00,1991-07-01 00:00:00,6205.937
1779,1992-01-29 00:00:00,1991-10-01 00:00:00,5736.6
1780,1992-02-28 00:00:00,1991-10-01 00:00:00,5746.7
1781,1992-03-26 00:00:00,1991-10-01 00:00:00,5739.7
1782,1992-07-30 00:00:00,1991-10-01 00:00:00,5753.3
1783,1993-08-31 00:00:00,1991-10-01 00:00:00,5803.7
1784,1994-07-29 00:00:00,1991-10-01 00:00:00,5796.6
1785,1996-01-19 00:00:00,1991-10-01 00:00:00,6002.3
1786,1997-05-07 00:00:00,1991-10-01 00:00:00,6002.1
1787,1999-10-28 00:00:00,1991-10-01 00:00:00,
1788,1999-10-29 00:00:00,1991-10-01 00:00:00,6080.7
1789,2003-12-10 00:00:00,1991-10-01 00:00:00,6095.8
1790,2009-07-31 00:00:00,1991-10-01 00:00:00,6092.5
1791,2013-07-31 00:00:00,1991-10-01 00:00:00,6279.3
1792,2017-10-27 00:00:00,1991-10-01 00:00:00,6279.296
1793,2018-07-27 00:00:00,1991-10-01 00:00:00,6264.54
1794,1992-04-28 00:00:00,1992-01-01 00:00:00,5809.3
1795,1992-05-29 00:00:00,1992-01-01 00:00:00,5817.5
1796,1992-06-25 00:00:00,1992-01-01 00:00:00,5820.6
1797,1992-07-30 00:00:00,1992-01-01 00:00:00,5840.2
1798,1993-08-31 00:00:00,1992-01-01 00:00:00,5908.7
1799,1994-07-29 00:00:00,1992-01-01 00:00:00,5896.8
1800,1996-01-19 00:00:00,1992-01-01 00:00:00,6121.8
1801,1999-10-28 00:00:00,1992-01-01 00:00:00,
1802,1999-10-29 00:00:00,1992-01-01 00:00:00,6183.6
1803,2003-12-10 00:00:00,1992-01-01 00:00:00,6196.1
1804,2009-07-31 00:00:00,1992-01-01 00:00:00,6190.7
1805,2013-07-31 00:00:00,1992-01-01 00:00:00,6380.8
1806,2017-10-27 00:00:00,1992-01-01 00:00:00,6380.798
1807,2018-07-27 00:00:00,1992-01-01 00:00:00,6363.102
1808,1992-07-30 00:00:00,1992-04-01 00:00:00,5893.6
1809,1992-08-27 00:00:00,1992-04-01 00:00:00,5898.6
1810,1992-09-24 00:00:00,1992-04-01 00:00:00,5902.2
1811,1993-08-31 00:00:00,1992-04-01 00:00:00,5991.4
1812,1994-07-29 00:00:00,1992-04-01 00:00:00,5971.3
1813,1996-01-19 00:00:00,1992-04-01 00:00:00,6201.2
1814,1999-10-28 00:00:00,1992-04-01 00:00:00,
1815,1999-10-29 00:00:00,1992-04-01 00:00:00,6276.6
1816,2003-12-10 00:00:00,1992-04-01 00:00:00,6290.1
1817,2009-07-31 00:00:00,1992-04-01 00:00:00,6295.2
1818,2013-07-31 00:00:00,1992-04-01 00:00:00,6492.3
1819,2017-10-27 00:00:00,1992-04-01 00:00:00,6492.299
1820,2018-07-27 00:00:00,1992-04-01 00:00:00,6470.763
1821,1992-10-27 00:00:00,1992-07-01 00:00:00,5967.1
1822,1992-11-25 00:00:00,1992-07-01 00:00:00,5982.5
1823,1992-12-22 00:00:00,1992-07-01 00:00:00,5978.5
1824,1993-08-31 00:00:00,1992-07-01 00:00:00,6059.5
1825,1994-07-29 00:00:00,1992-07-01 00:00:00,6043.6
1826,1996-01-19 00:00:00,1992-07-01 00:00:00,6271.7
1827,1999-10-28 00:00:00,1992-07-01 00:00:00,
1828,1999-10-29 00:00:00,1992-07-01 00:00:00,6345.8
1829,2003-12-10 00:00:00,1992-07-01 00:00:00,6380.5
1830,2009-07-31 00:00:00,1992-07-01 00:00:00,6389.7
1831,2013-07-31 00:00:00,1992-07-01 00:00:00,6586.5
1832,2017-10-27 00:00:00,1992-07-01 00:00:00,6586.548
1833,2018-07-27 00:00:00,1992-07-01 00:00:00,6566.641
1834,1993-01-28 00:00:00,1992-10-01 00:00:00,6061.9
1835,1993-02-26 00:00:00,1992-10-01 00:00:00,6082.1
1836,1993-03-26 00:00:00,1992-10-01 00:00:00,6081.8
1837,1993-08-31 00:00:00,1992-10-01 00:00:00,6194.4
1838,1994-07-29 00:00:00,1992-10-01 00:00:00,6169.3
1839,1996-01-19 00:00:00,1992-10-01 00:00:00,6383.0
1840,1997-05-07 00:00:00,1992-10-01 00:00:00,6383.1
1841,1999-10-28 00:00:00,1992-10-01 00:00:00,
1842,1999-10-29 00:00:00,1992-10-01 00:00:00,6469.8
1843,2003-12-10 00:00:00,1992-10-01 00:00:00,6484.3
1844,2009-07-31 00:00:00,1992-10-01 00:00:00,6493.6
1845,2013-07-31 00:00:00,1992-10-01 00:00:00,6697.5
1846,2014-07-30 00:00:00,1992-10-01 00:00:00,6697.6
1847,2017-10-27 00:00:00,1992-10-01 00:00:00,6697.553
1848,2018-07-27 00:00:00,1992-10-01 00:00:00,6680.803
1849,1993-04-29 00:00:00,1993-01-01 00:00:00,6158.8
1850,1993-05-28 00:00:00,1993-01-01 00:00:00,6148.0
1851,1993-06-23 00:00:00,1993-01-01 00:00:00,6145.8
1852,1993-08-31 00:00:00,1993-01-01 00:00:00,6261.6
1853,1994-07-29 00:00:00,1993-01-01 00:00:00,6235.9
1854,1996-01-19 00:00:00,1993-01-01 00:00:00,6442.8
1855,1996-08-01 00:00:00,1993-01-01 00:00:00,6442.6
1856,1997-07-31 00:00:00,1993-01-01 00:00:00,6444.5
1857,1999-10-28 00:00:00,1993-01-01 00:00:00,
1858,1999-10-29 00:00:00,1993-01-01 00:00:00,6521.6
1859,2003-12-10 00:00:00,1993-01-01 00:00:00,6542.7
1860,2009-07-31 00:00:00,1993-01-01 00:00:00,6544.5
1861,2013-07-31 00:00:00,1993-01-01 00:00:00,6748.2
1862,2017-10-27 00:00:00,1993-01-01 00:00:00,6748.182
1863,2018-07-27 00:00:00,1993-01-01 00:00:00,6729.459
1864,1993-07-29 00:00:00,1993-04-01 00:00:00,6206.9
1865,1993-08-31 00:00:00,1993-04-01 00:00:00,6325.7
1866,1993-09-29 00:00:00,1993-04-01 00:00:00,6327.6
1867,1994-07-29 00:00:00,1993-04-01 00:00:00,6299.9
1868,1996-01-19 00:00:00,1993-04-01 00:00:00,6503.2
1869,1996-08-01 00:00:00,1993-04-01 00:00:00,6506.2
1870,1997-07-31 00:00:00,1993-04-01 00:00:00,6509.1
1871,1999-10-28 00:00:00,1993-04-01 00:00:00,
1872,1999-10-29 00:00:00,1993-04-01 00:00:00,6596.7
1873,2003-12-10 00:00:00,1993-04-01 00:00:00,6612.1
1874,2009-07-31 00:00:00,1993-04-01 00:00:00,6622.7
1875,2013-07-31 00:00:00,1993-04-01 00:00:00,6829.6
1876,2017-10-27 00:00:00,1993-04-01 00:00:00,6829.594
1877,2018-07-27 00:00:00,1993-04-01 00:00:00,6808.939
1878,1993-10-28 00:00:00,1993-07-01 00:00:00,6396.3
1879,1993-12-01 00:00:00,1993-07-01 00:00:00,6394.6
1880,1993-12-22 00:00:00,1993-07-01 00:00:00,6395.9
1881,1994-07-29 00:00:00,1993-07-01 00:00:00,6359.2
1882,1996-01-19 00:00:00,1993-07-01 00:00:00,6571.3
1883,1996-08-01 00:00:00,1993-07-01 00:00:00,6574.4
1884,1997-05-07 00:00:00,1993-07-01 00:00:00,6574.3
1885,1997-07-31 00:00:00,1993-07-01 00:00:00,6574.6
1886,1999-10-28 00:00:00,1993-07-01 00:00:00,
1887,1999-10-29 00:00:00,1993-07-01 00:00:00,6655.5
1888,2003-12-10 00:00:00,1993-07-01 00:00:00,6674.6
1889,2009-07-31 00:00:00,1993-07-01 00:00:00,6688.3
1890,2013-07-31 00:00:00,1993-07-01 00:00:00,6904.2
1891,2017-10-27 00:00:00,1993-07-01 00:00:00,6904.222
1892,2018-07-27 00:00:00,1993-07-01 00:00:00,6882.098
1893,1994-01-28 00:00:00,1993-10-01 00:00:00,6510.8
1894,1994-03-01 00:00:00,1993-10-01 00:00:00,6532.4
1895,1994-03-31 00:00:00,1993-10-01 00:00:00,6526.5
1896,1994-07-29 00:00:00,1993-10-01 00:00:00,6478.1
1897,1996-01-19 00:00:00,1993-10-01 00:00:00,6683.7
1898,1996-08-01 00:00:00,1993-10-01 00:00:00,6688.6
1899,1997-05-07 00:00:00,1993-10-01 00:00:00,6688.7
1900,1997-07-31 00:00:00,1993-10-01 00:00:00,6704.2
1901,1999-10-28 00:00:00,1993-10-01 00:00:00,
1902,1999-10-29 00:00:00,1993-10-01 00:00:00,6795.5
1903,2003-12-10 00:00:00,1993-10-01 00:00:00,6800.2
1904,2009-07-31 00:00:00,1993-10-01 00:00:00,6813.8
1905,2013-07-31 00:00:00,1993-10-01 00:00:00,7032.8
1906,2017-10-27 00:00:00,1993-10-01 00:00:00,7032.844
1907,2018-07-27 00:00:00,1993-10-01 00:00:00,7013.738
1908,1994-04-28 00:00:00,1994-01-01 00:00:00,6609.4
1909,1994-05-27 00:00:00,1994-01-01 00:00:00,6617.6
1910,1994-06-29 00:00:00,1994-01-01 00:00:00,6623.1
1911,1994-07-29 00:00:00,1994-01-01 00:00:00,6574.7
1912,1996-01-19 00:00:00,1994-01-01 00:00:00,6772.8
1913,1996-08-01 00:00:00,1994-01-01 00:00:00,6776.0
1914,1997-05-07 00:00:00,1994-01-01 00:00:00,6776.1
1915,1997-07-31 00:00:00,1994-01-01 00:00:00,6794.3
1916,1999-10-28 00:00:00,1994-01-01 00:00:00,6887.8
1917,2003-12-10 00:00:00,1994-01-01 00:00:00,6911.0
1918,2009-07-31 00:00:00,1994-01-01 00:00:00,6916.3
1919,2013-07-31 00:00:00,1994-01-01 00:00:00,7136.2
1920,2014-07-30 00:00:00,1994-01-01 00:00:00,7136.3
1921,2017-10-27 00:00:00,1994-01-01 00:00:00,7136.259
1922,2018-07-27 00:00:00,1994-01-01 00:00:00,7115.652
1923,1994-07-29 00:00:00,1994-04-01 00:00:00,6683.6
1924,1994-08-26 00:00:00,1994-04-01 00:00:00,6685.5
1925,1994-09-29 00:00:00,1994-04-01 00:00:00,6689.9
1926,1996-01-19 00:00:00,1994-04-01 00:00:00,6885.0
1927,1996-08-01 00:00:00,1994-04-01 00:00:00,6890.5
1928,1997-07-31 00:00:00,1994-04-01 00:00:00,6911.4
1929,1999-10-28 00:00:00,1994-04-01 00:00:00,7015.7
1930,2003-12-10 00:00:00,1994-04-01 00:00:00,7030.6
1931,2009-07-31 00:00:00,1994-04-01 00:00:00,7044.3
1932,2013-07-31 00:00:00,1994-04-01 00:00:00,7269.8
1933,2017-10-27 00:00:00,1994-04-01 00:00:00,7269.847
1934,2018-07-27 00:00:00,1994-04-01 00:00:00,7246.931
1935,1994-10-28 00:00:00,1994-07-01 00:00:00,6775.9
1936,1994-11-30 00:00:00,1994-07-01 00:00:00,6786.5
1937,1994-12-22 00:00:00,1994-07-01 00:00:00,6791.7
1938,1996-01-19 00:00:00,1994-07-01 00:00:00,6987.6
1939,1996-08-01 00:00:00,1994-07-01 00:00:00,6993.1
1940,1997-07-31 00:00:00,1994-07-01 00:00:00,6986.5
1941,1999-10-28 00:00:00,1994-07-01 00:00:00,7096.0
1942,2003-12-10 00:00:00,1994-07-01 00:00:00,7115.1
1943,2009-07-31 00:00:00,1994-07-01 00:00:00,7131.8
1944,2013-07-31 00:00:00,1994-07-01 00:00:00,7352.2
1945,2014-07-30 00:00:00,1994-07-01 00:00:00,7352.3
1946,2017-10-27 00:00:00,1994-07-01 00:00:00,7352.255
1947,2018-07-27 00:00:00,1994-07-01 00:00:00,7331.075
1948,1995-01-27 00:00:00,1994-10-01 00:00:00,6891.1
1949,1995-03-01 00:00:00,1994-10-01 00:00:00,6888.1
1950,1995-03-31 00:00:00,1994-10-01 00:00:00,6897.2
1951,1996-01-19 00:00:00,1994-10-01 00:00:00,7080.0
1952,1996-08-01 00:00:00,1994-10-01 00:00:00,7083.2
1953,1997-07-31 00:00:00,1994-10-01 00:00:00,7095.7
1954,1999-10-28 00:00:00,1994-10-01 00:00:00,7217.7
1955,2003-12-10 00:00:00,1994-10-01 00:00:00,7232.2
1956,2009-07-31 00:00:00,1994-10-01 00:00:00,7248.2
1957,2013-07-31 00:00:00,1994-10-01 00:00:00,7476.6
1958,2014-07-30 00:00:00,1994-10-01 00:00:00,7476.7
1959,2017-10-27 00:00:00,1994-10-01 00:00:00,7476.661
1960,2018-07-27 00:00:00,1994-10-01 00:00:00,7455.288
1961,1995-04-28 00:00:00,1995-01-01 00:00:00,6982.9
1962,1995-05-31 00:00:00,1995-01-01 00:00:00,6979.7
1963,1995-06-30 00:00:00,1995-01-01 00:00:00,6977.4
1964,1996-01-19 00:00:00,1995-01-01 00:00:00,7147.8
1965,1996-08-01 00:00:00,1995-01-01 00:00:00,7149.8
1966,1997-07-31 00:00:00,1995-01-01 00:00:00,7168.9
1967,1998-07-31 00:00:00,1995-01-01 00:00:00,7170.8
1968,1999-10-28 00:00:00,1995-01-01 00:00:00,7297.5
1969,2003-12-10 00:00:00,1995-01-01 00:00:00,7298.3
1970,2009-07-31 00:00:00,1995-01-01 00:00:00,7307.7
1971,2013-07-31 00:00:00,1995-01-01 00:00:00,7545.3
1972,2017-10-27 00:00:00,1995-01-01 00:00:00,7545.296
1973,2018-07-27 00:00:00,1995-01-01 00:00:00,7522.289
1974,1995-07-28 00:00:00,1995-04-01 00:00:00,7011.8
1975,1995-08-30 00:00:00,1995-04-01 00:00:00,7024.9
1976,1995-09-29 00:00:00,1995-04-01 00:00:00,7030.0
1977,1996-01-19 00:00:00,1995-04-01 00:00:00,7196.5
1978,1996-08-01 00:00:00,1995-04-01 00:00:00,7204.9
1979,1997-07-31 00:00:00,1995-04-01 00:00:00,7209.5
1980,1998-07-31 00:00:00,1995-04-01 00:00:00,7210.9
1981,1999-10-28 00:00:00,1995-04-01 00:00:00,7342.6
1982,2003-12-10 00:00:00,1995-04-01 00:00:00,7337.7
1983,2009-07-31 00:00:00,1995-04-01 00:00:00,7355.8
1984,2013-07-31 00:00:00,1995-04-01 00:00:00,7604.9
1985,2017-10-27 00:00:00,1995-04-01 00:00:00,7604.923
1986,2018-07-27 00:00:00,1995-04-01 00:00:00,7580.997
1987,1995-10-27 00:00:00,1995-07-01 00:00:00,7113.2
1988,1996-01-19 00:00:00,1995-07-01 00:00:00,7297.2
1989,1996-02-23 00:00:00,1995-07-01 00:00:00,7298.5
1990,1996-08-01 00:00:00,1995-07-01 00:00:00,7309.8
1991,1997-07-31 00:00:00,1995-07-01 00:00:00,7301.3
1992,1998-07-31 00:00:00,1995-07-01 00:00:00,7304.8
1993,1999-10-28 00:00:00,1995-07-01 00:00:00,7432.8
1994,2003-12-10 00:00:00,1995-07-01 00:00:00,7432.1
1995,2009-07-31 00:00:00,1995-07-01 00:00:00,7452.5
1996,2013-07-31 00:00:00,1995-07-01 00:00:00,7706.5
1997,2017-10-27 00:00:00,1995-07-01 00:00:00,7706.531
1998,2018-07-27 00:00:00,1995-07-01 00:00:00,7683.125
1999,1996-02-23 00:00:00,1995-10-01 00:00:00,7348.1
2000,1996-04-02 00:00:00,1995-10-01 00:00:00,7340.4
2001,1996-08-01 00:00:00,1995-10-01 00:00:00,7350.6
2002,1997-07-31 00:00:00,1995-10-01 00:00:00,7381.9
2003,1998-07-31 00:00:00,1995-10-01 00:00:00,7391.9
2004,1999-10-28 00:00:00,1995-10-01 00:00:00,7529.3
2005,2003-12-10 00:00:00,1995-10-01 00:00:00,7522.5
2006,2009-07-31 00:00:00,1995-10-01 00:00:00,7542.5
2007,2013-07-31 00:00:00,1995-10-01 00:00:00,7799.5
2008,2017-10-27 00:00:00,1995-10-01 00:00:00,7799.493
2009,2018-07-27 00:00:00,1995-10-01 00:00:00,7772.586
2010,1996-05-02 00:00:00,1996-01-01 00:00:00,7430.7
2011,1996-05-30 00:00:00,1996-01-01 00:00:00,7421.4
2012,1996-06-28 00:00:00,1996-01-01 00:00:00,7417.8
2013,1996-08-01 00:00:00,1996-01-01 00:00:00,7426.8
2014,1997-07-31 00:00:00,1996-01-01 00:00:00,7467.5
2015,1998-07-31 00:00:00,1996-01-01 00:00:00,7495.3
2016,1999-10-28 00:00:00,1996-01-01 00:00:00,7629.6
2017,2003-12-10 00:00:00,1996-01-01 00:00:00,7624.1
2018,2009-07-31 00:00:00,1996-01-01 00:00:00,7638.2
2019,2013-07-31 00:00:00,1996-01-01 00:00:00,7893.1
2020,2017-10-27 00:00:00,1996-01-01 00:00:00,7893.146
2021,2018-07-27 00:00:00,1996-01-01 00:00:00,7868.468
2022,1996-08-01 00:00:00,1996-04-01 00:00:00,7538.1
2023,1996-08-29 00:00:00,1996-04-01 00:00:00,7547.6
2024,1996-09-27 00:00:00,1996-04-01 00:00:00,7545.1
2025,1997-07-31 00:00:00,1996-04-01 00:00:00,7607.7
2026,1998-07-31 00:00:00,1996-04-01 00:00:00,7629.2
2027,1999-10-28 00:00:00,1996-04-01 00:00:00,7782.7
2028,2003-12-10 00:00:00,1996-04-01 00:00:00,7776.6
2029,2009-07-31 00:00:00,1996-04-01 00:00:00,7800.0
2030,2013-07-31 00:00:00,1996-04-01 00:00:00,8061.5
2031,2017-10-27 00:00:00,1996-04-01 00:00:00,8061.535
2032,2018-07-27 00:00:00,1996-04-01 00:00:00,8032.84
2033,1996-10-30 00:00:00,1996-07-01 00:00:00,7616.0
2034,1996-11-27 00:00:00,1996-07-01 00:00:00,7611.8
2035,1996-12-20 00:00:00,1996-07-01 00:00:00,7616.3
2036,1997-07-31 00:00:00,1996-07-01 00:00:00,7676.0
2037,1998-07-31 00:00:00,1996-07-01 00:00:00,7703.4
2038,1999-10-28 00:00:00,1996-07-01 00:00:00,7859.0
2039,2003-12-10 00:00:00,1996-07-01 00:00:00,7866.2
2040,2009-07-31 00:00:00,1996-07-01 00:00:00,7892.7
2041,2013-07-31 00:00:00,1996-07-01 00:00:00,8159.0
2042,2017-10-27 00:00:00,1996-07-01 00:00:00,8159.043
2043,2018-07-27 00:00:00,1996-07-01 00:00:00,8131.408
2044,1997-01-31 00:00:00,1996-10-01 00:00:00,7731.7
2045,1997-02-28 00:00:00,1996-10-01 00:00:00,7715.4
2046,1997-03-28 00:00:00,1996-10-01 00:00:00,7716.1
2047,1997-07-31 00:00:00,1996-10-01 00:00:00,7792.9
2048,1998-07-31 00:00:00,1996-10-01 00:00:00,7818.4
2049,1999-10-28 00:00:00,1996-10-01 00:00:00,7981.4
2050,2003-12-10 00:00:00,1996-10-01 00:00:00,8000.4
2051,2009-07-31 00:00:00,1996-10-01 00:00:00,8023.0
2052,2013-07-31 00:00:00,1996-10-01 00:00:00,8287.0
2053,2014-07-30 00:00:00,1996-10-01 00:00:00,8287.1
2054,2017-10-27 00:00:00,1996-10-01 00:00:00,8287.078
2055,2018-07-27 00:00:00,1996-10-01 00:00:00,8259.771
2056,1997-04-30 00:00:00,1997-01-01 00:00:00,7866.0
2057,1997-05-30 00:00:00,1997-01-01 00:00:00,7867.7
2058,1997-06-27 00:00:00,1997-01-01 00:00:00,7871.0
2059,1997-07-31 00:00:00,1997-01-01 00:00:00,7933.6
2060,1998-07-31 00:00:00,1997-01-01 00:00:00,7955.0
2061,1999-10-28 00:00:00,1997-01-01 00:00:00,8125.9
2062,2000-07-28 00:00:00,1997-01-01 00:00:00,8124.2
2063,2003-12-10 00:00:00,1997-01-01 00:00:00,8113.8
2064,2009-07-31 00:00:00,1997-01-01 00:00:00,8137.0
2065,2013-07-31 00:00:00,1997-01-01 00:00:00,8402.0
2066,2014-07-30 00:00:00,1997-01-01 00:00:00,8402.1
2067,2017-10-27 00:00:00,1997-01-01 00:00:00,8402.06
2068,2018-07-27 00:00:00,1997-01-01 00:00:00,8362.655
2069,1997-07-31 00:00:00,1997-04-01 00:00:00,8004.8
2070,1997-08-28 00:00:00,1997-04-01 00:00:00,8035.2
2071,1997-09-26 00:00:00,1997-04-01 00:00:00,8034.3
2072,1998-07-31 00:00:00,1997-04-01 00:00:00,8063.4
2073,1999-10-28 00:00:00,1997-04-01 00:00:00,8259.5
2074,2000-07-28 00:00:00,1997-04-01 00:00:00,8279.8
2075,2003-12-10 00:00:00,1997-04-01 00:00:00,8250.4
2076,2009-07-31 00:00:00,1997-04-01 00:00:00,8276.8
2077,2013-07-31 00:00:00,1997-04-01 00:00:00,8551.9
2078,2017-10-27 00:00:00,1997-04-01 00:00:00,8551.94
2079,2018-07-27 00:00:00,1997-04-01 00:00:00,8518.825
2080,1997-10-31 00:00:00,1997-07-01 00:00:00,8131.7
2081,1997-11-26 00:00:00,1997-07-01 00:00:00,8128.8
2082,1997-12-23 00:00:00,1997-07-01 00:00:00,8124.3
2083,1998-07-31 00:00:00,1997-07-01 00:00:00,8170.8
2084,1999-10-28 00:00:00,1997-07-01 00:00:00,8364.5
2085,2000-07-28 00:00:00,1997-07-01 00:00:00,8390.9
2086,2003-12-10 00:00:00,1997-07-01 00:00:00,8381.9
2087,2009-07-31 00:00:00,1997-07-01 00:00:00,8409.9
2088,2013-07-31 00:00:00,1997-07-01 00:00:00,8691.7
2089,2014-07-30 00:00:00,1997-07-01 00:00:00,8691.8
2090,2017-10-27 00:00:00,1997-07-01 00:00:00,8691.756
2091,2018-07-27 00:00:00,1997-07-01 00:00:00,8662.823
2092,1998-01-30 00:00:00,1997-10-01 00:00:00,8241.5
2093,1998-02-27 00:00:00,1997-10-01 00:00:00,8231.8
2094,1998-03-26 00:00:00,1997-10-01 00:00:00,8227.4
2095,1998-07-31 00:00:00,1997-10-01 00:00:00,8254.5
2096,1999-10-28 00:00:00,1997-10-01 00:00:00,8453.0
2097,2000-07-28 00:00:00,1997-10-01 00:00:00,8478.6
2098,2003-12-10 00:00:00,1997-10-01 00:00:00,8471.2
2099,2009-07-31 00:00:00,1997-10-01 00:00:00,8505.7
2100,2013-07-31 00:00:00,1997-10-01 00:00:00,8788.3
2101,2017-10-27 00:00:00,1997-10-01 00:00:00,8788.32
2102,2018-07-27 00:00:00,1997-10-01 00:00:00,8765.907
2103,1998-04-30 00:00:00,1998-01-01 00:00:00,8332.2
2104,1998-05-28 00:00:00,1998-01-01 00:00:00,8344.9
2105,1998-06-25 00:00:00,1998-01-01 00:00:00,8359.3
2106,1998-07-31 00:00:00,1998-01-01 00:00:00,8384.2
2107,1999-10-28 00:00:00,1998-01-01 00:00:00,8610.6
2108,2000-07-28 00:00:00,1998-01-01 00:00:00,8634.7
2109,2001-07-27 00:00:00,1998-01-01 00:00:00,8627.8
2110,2003-12-10 00:00:00,1998-01-01 00:00:00,8586.7
2111,2009-07-31 00:00:00,1998-01-01 00:00:00,8600.6
2112,2013-07-31 00:00:00,1998-01-01 00:00:00,8889.7
2113,2017-10-27 00:00:00,1998-01-01 00:00:00,8889.732
2114,2018-07-27 00:00:00,1998-01-01 00:00:00,8866.48
2115,1998-07-31 00:00:00,1998-04-01 00:00:00,8431.7
2116,1998-08-27 00:00:00,1998-04-01 00:00:00,8435.2
2117,1998-09-24 00:00:00,1998-04-01 00:00:00,8440.6
2118,1999-10-28 00:00:00,1998-04-01 00:00:00,8683.7
2119,2000-07-28 00:00:00,1998-04-01 00:00:00,8722.0
2120,2001-07-27 00:00:00,1998-04-01 00:00:00,8697.3
2121,2003-12-10 00:00:00,1998-04-01 00:00:00,8657.9
2122,2009-07-31 00:00:00,1998-04-01 00:00:00,8698.6
2123,2013-07-31 00:00:00,1998-04-01 00:00:00,8994.7
2124,2017-10-27 00:00:00,1998-04-01 00:00:00,8994.738
2125,2018-07-27 00:00:00,1998-04-01 00:00:00,8969.699
2126,1998-10-30 00:00:00,1998-07-01 00:00:00,8526.5
2127,1998-11-24 00:00:00,1998-07-01 00:00:00,8538.6
2128,1998-12-23 00:00:00,1998-07-01 00:00:00,8537.9
2129,1999-10-28 00:00:00,1998-07-01 00:00:00,8797.9
2130,2000-07-28 00:00:00,1998-07-01 00:00:00,8829.1
2131,2001-07-27 00:00:00,1998-07-01 00:00:00,8816.5
